CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner
16054,MR.,HECTOR,ORTEGA,19-06-1956,S,M,hector.orteganobethanalytics.com,20000,1,Bachelors,Clerical,Y
16055,MR.,RYAN,LEE,19-12-1955,M,M,ryan.leenobethanalytics.com,10000,2,Partial College,Manual,Y
16056,MRS.,ALISON,SHAN,21-09-1955,M,F,alison.shannobethanalytics.com,10000,2,Partial College,Manual,Y
16057,MRS.,MICHELE,GOMEZ,14-12-1955,M,F,michele.gomeznobethanalytics.com,10000,2,Partial College,Manual,Y
16058,MRS.,MARGARET,ZHANG,04-06-1954,M,F,margaret.zhangnobethanalytics.com,10000,2,Partial College,Manual,Y
16059,MR.,JÉSUS,CARLSON,11-10-1938,M,M,jésus.carlsonnobethanalytics.com,20000,1,Bachelors,Clerical,Y
16060,MR.,ANTONIO,GRIFFIN,27-10-1970,M,M,antonio.griffinnobethanalytics.com,50000,1,Bachelors,Skilled Manual,Y
16061,MR.,MIGUEL,BUTLER,06-07-1970,M,M,miguel.butlernobethanalytics.com,50000,1,Bachelors,Skilled Manual,Y
16062,MRS.,KATHERINE,JOHNSON,09-06-1970,M,F,katherine.johnsonnobethanalytics.com,50000,1,Bachelors,Skilled Manual,Y
16063,MR.,FRANCISCO,KAPOOR,16-07-1970,M,M,francisco.kapoornobethanalytics.com,50000,1,Bachelors,Skilled Manual,Y
16064,MRS.,ISABELLA,GRIFFIN,01-03-1969,M,F,isabella.griffinnobethanalytics.com,50000,1,Bachelors,Skilled Manual,Y
16065,MRS.,MAKAYLA,TORRES,21-07-1969,S,F,makayla.torresnobethanalytics.com,50000,2,Bachelors,Skilled Manual,Y
16066,MR.,ALEX,RAMIREZ,23-07-1969,M,M,alex.ramireznobethanalytics.com,50000,2,Bachelors,Skilled Manual,Y
16067,MRS.,MARIA,BUTLER,20-04-1969,S,F,maria.butlernobethanalytics.com,50000,2,Bachelors,Skilled Manual,N
16068,MR.,JERRY,SHEN,03-03-1969,S,M,jerry.shennobethanalytics.com,50000,2,Bachelors,Skilled Manual,N
16070,MRS.,SIERRA,PHILLIPS,22-12-1969,S,F,sierra.phillipsnobethanalytics.com,60000,1,Graduate Degree,Professional,Y
16071,MRS.,TAYLOR,RODRIGUEZ,10-01-1971,M,F,taylor.rodrigueznobethanalytics.com,60000,1,Graduate Degree,Professional,Y
16072,MR.,CALEB,EVANS,12-10-1971,M,M,caleb.evansnobethanalytics.com,60000,1,Graduate Degree,Professional,Y
16073,MRS.,MIRANDA,BRYANT,12-12-1971,S,F,miranda.bryantnobethanalytics.com,60000,1,Graduate Degree,Professional,Y
16074,MR.,CALEB,ROBERTS,12-11-1971,M,M,caleb.robertsnobethanalytics.com,60000,1,Graduate Degree,Professional,Y
16075,MRS.,ALEXIS,JOHNSON,26-07-1971,S,F,alexis.johnsonnobethanalytics.com,60000,1,Graduate Degree,Professional,Y
16076,MRS.,CATHERINE,ROGERS,16-06-1971,M,F,catherine.rogersnobethanalytics.com,60000,1,Graduate Degree,Professional,Y
16077,MRS.,STEPHANIE,ROGERS,01-06-1971,M,F,stephanie.rogersnobethanalytics.com,70000,2,Graduate Degree,Professional,Y
16078,MRS.,NICOLE,JAMES,06-09-1971,M,F,nicole.jamesnobethanalytics.com,70000,3,Graduate Degree,Professional,Y
16079,MRS.,NATALIE,CARTER,07-09-1971,M,F,natalie.carternobethanalytics.com,80000,1,Graduate Degree,Professional,Y
16080,MR.,OSCAR,PATTERSON,01-08-1968,S,M,oscar.pattersonnobethanalytics.com,40000,4,High School,Skilled Manual,Y
16081,MR.,ARTURO,CAI,21-03-1968,M,M,arturo.cainobethanalytics.com,70000,2,Bachelors,Skilled Manual,Y
16082,MRS.,AUTUMN,ZENG,22-05-1968,S,F,autumn.zengnobethanalytics.com,70000,2,Bachelors,Skilled Manual,N
16083,MRS.,MINDY,RAJE,03-07-1967,M,F,mindy.rajenobethanalytics.com,40000,5,High School,Skilled Manual,Y
16084,MS.,ALLISON,WRIGHT,17-11-1967,S,F,allison.wrightnobethanalytics.com,40000,0,Bachelors,Professional,N
16085,MR.,TREVOR,GONZALES,10-01-1970,M,M,trevor.gonzalesnobethanalytics.com,60000,1,Graduate Degree,Professional,Y
16086,MR.,CHARLES,WATSON,11-05-1970,M,M,charles.watsonnobethanalytics.com,70000,4,Graduate Degree,Professional,Y
16087,MR.,MICAH,CHEN,13-06-1970,S,M,micah.chennobethanalytics.com,70000,4,Graduate Degree,Professional,Y
16088,MR.,BRYCE,SANDERS,10-07-1967,S,M,bryce.sandersnobethanalytics.com,40000,0,Bachelors,Professional,N
16089,MR.,LUCAS,BROOKS,03-08-1967,M,M,lucas.brooksnobethanalytics.com,50000,2,Bachelors,Skilled Manual,Y
16090,MRS.,EMMA,WHITE,04-07-1967,S,F,emma.whitenobethanalytics.com,50000,2,Bachelors,Skilled Manual,Y
16091,MRS.,ALYSSA,LEWIS,25-04-1967,S,F,alyssa.lewisnobethanalytics.com,50000,2,Bachelors,Skilled Manual,N
16092,MS.,JESSICA,BRYANT,02-01-1966,M,F,jessica.bryantnobethanalytics.com,60000,0,Graduate Degree,Professional,Y
16093,MS.,KAITLYN,MORRIS,02-03-1966,S,F,kaitlyn.morrisnobethanalytics.com,60000,0,Graduate Degree,Professional,Y
16094,MS.,KAYLA,BROWN,12-11-1966,S,F,kayla.brownnobethanalytics.com,60000,0,Graduate Degree,Professional,Y
16095,MR.,MARCUS,GARCIA,11-02-1966,M,M,marcus.garcianobethanalytics.com,70000,4,Graduate Degree,Professional,Y
16096,MR.,KENNETH,SHE,25-01-1969,M,M,kenneth.shenobethanalytics.com,60000,2,Graduate Degree,Professional,Y
16097,MRS.,JESSICA,STEWART,05-11-1969,S,F,jessica.stewartnobethanalytics.com,60000,2,Graduate Degree,Professional,Y
16098,MRS.,JASMINE,DIAZ,06-09-1969,M,F,jasmine.diaznobethanalytics.com,70000,5,Graduate Degree,Professional,Y
16099,MR.,JULIAN,JENKINS,09-08-1969,M,M,julian.jenkinsnobethanalytics.com,70000,5,Graduate Degree,Professional,Y
16100,MR.,JOSE,JOHNSON,03-04-1969,S,M,jose.johnsonnobethanalytics.com,70000,5,Graduate Degree,Professional,Y
16101,MRS.,MARY,LOPEZ,19-09-1969,M,F,mary.lopeznobethanalytics.com,80000,2,Graduate Degree,Professional,Y
16102,MR.,MARCUS,ALEXANDER,14-08-1965,S,M,marcus.alexandernobethanalytics.com,40000,0,Bachelors,Professional,N
16103,MRS.,HALEY,HILL,11-10-1965,S,F,haley.hillnobethanalytics.com,80000,3,Bachelors,Skilled Manual,Y
16104,MRS.,JORDAN,HERNANDEZ,04-11-1965,S,F,jordan.hernandeznobethanalytics.com,80000,3,Bachelors,Skilled Manual,Y
16105,MRS.,KRISTY,DIAZ,04-02-1965,S,F,kristy.diaznobethanalytics.com,80000,3,Bachelors,Skilled Manual,Y
16106,MR.,IAN,BARNES,21-03-1965,M,M,ian.barnesnobethanalytics.com,60000,0,Graduate Degree,Professional,Y
16107,MRS.,JORDAN,EDWARDS,20-04-1964,S,F,jordan.edwardsnobethanalytics.com,50000,4,Bachelors,Skilled Manual,Y
16108,MR.,BRYCE,HOWARD,24-06-1964,S,M,bryce.howardnobethanalytics.com,60000,4,Bachelors,Skilled Manual,N
16109,MR.,ADAM,TURNER,05-07-1964,S,M,adam.turnernobethanalytics.com,60000,4,Bachelors,Skilled Manual,Y
16110,MR.,BRANDON,LONG,01-07-1964,M,M,brandon.longnobethanalytics.com,60000,4,Bachelors,Skilled Manual,Y
16111,MRS.,ALLISON,GREEN,09-08-1963,S,F,allison.greennobethanalytics.com,70000,4,Bachelors,Skilled Manual,Y
16112,MR.,FRANK,MUNOZ,05-03-1963,S,M,frank.munoznobethanalytics.com,70000,4,Bachelors,Professional,Y
16113,MR.,ROGER,LAL,13-02-1963,S,M,roger.lalnobethanalytics.com,70000,4,Bachelors,Professional,N
16114,MR.,GAVIN,ROSS,14-03-1963,M,M,gavin.rossnobethanalytics.com,70000,4,Bachelors,Professional,Y
16115,MS.,JENNIFER,DIAZ,13-06-1968,S,F,jennifer.diaznobethanalytics.com,70000,0,Bachelors,Professional,N
16116,MR.,BEGOÑA,HURTADO,06-06-1968,S,M,begoña.hurtadonobethanalytics.com,70000,0,Bachelors,Professional,Y
16117,MR.,BRAD,LAL,02-11-1962,M,M,brad.lalnobethanalytics.com,40000,4,High School,Skilled Manual,Y
16118,MR.,JAMES,WRIGHT,03-09-1962,M,M,james.wrightnobethanalytics.com,70000,1,Bachelors,Professional,N
16119,MRS.,HAILEY,WATSON,12-09-1961,M,F,hailey.watsonnobethanalytics.com,40000,4,High School,Skilled Manual,Y
16120,MR.,BRYCE,RAMIREZ,14-04-1961,M,M,bryce.ramireznobethanalytics.com,40000,4,High School,Skilled Manual,Y
16121,MRS.,KAITLYN,ROSS,04-05-1961,M,F,kaitlyn.rossnobethanalytics.com,40000,4,High School,Skilled Manual,N
16122,MR.,JASON,PHILLIPS,16-12-1961,M,M,jason.phillipsnobethanalytics.com,40000,4,High School,Skilled Manual,Y
16123,MRS.,NATALIE,PATTERSON,08-07-1961,M,F,natalie.pattersonnobethanalytics.com,40000,4,High School,Skilled Manual,Y
16124,MR.,EDUARDO,MURPHY,03-11-1961,M,M,eduardo.murphynobethanalytics.com,40000,4,High School,Skilled Manual,Y
16125,MRS.,VICTORIA,WATSON,06-03-1961,M,F,victoria.watsonnobethanalytics.com,60000,1,Partial College,Skilled Manual,Y
16126,MRS.,FAITH,KELLY,17-07-1961,M,F,faith.kellynobethanalytics.com,60000,1,Partial College,Skilled Manual,Y
16127,MRS.,AMANDA,EDWARDS,17-03-1961,M,F,amanda.edwardsnobethanalytics.com,60000,1,Partial College,Skilled Manual,Y
16128,MRS.,DESTINY,WARD,24-06-1961,M,F,destiny.wardnobethanalytics.com,60000,1,Partial College,Skilled Manual,Y
16129,MRS.,JORDYN,RUSSELL,11-10-1960,S,F,jordyn.russellnobethanalytics.com,40000,4,High School,Skilled Manual,Y
16130,MS.,MIKE,SEAMANS,24-12-1960,S,F,mike.seamansnobethanalytics.com,40000,0,Bachelors,Professional,N
16131,MR.,ALBERT,ROMERO,14-05-1960,S,M,albert.romeronobethanalytics.com,40000,0,Bachelors,Professional,N
16132,MRS.,SIERRA,NELSON,03-12-1960,M,F,sierra.nelsonnobethanalytics.com,60000,1,Partial College,Skilled Manual,Y
16133,MR.,DYLAN,SIMMONS,13-08-1967,S,M,dylan.simmonsnobethanalytics.com,50000,0,Partial College,Skilled Manual,N
16134,MR.,ROY,HERNANDEZ,06-06-1967,S,M,roy.hernandeznobethanalytics.com,50000,0,Partial College,Skilled Manual,N
16135,MS.,CHELSEA,RAMAN,01-07-1967,S,F,chelsea.ramannobethanalytics.com,50000,0,Partial College,Skilled Manual,N
16136,MR.,GEORGE,SRINI,04-06-1967,S,M,george.srininobethanalytics.com,50000,0,Partial College,Skilled Manual,N
16137,MR.,TIMOTHY,KING,15-03-1967,S,M,timothy.kingnobethanalytics.com,50000,0,Partial College,Skilled Manual,Y
16138,MR.,DAVID,BUTLER,09-02-1967,S,M,david.butlernobethanalytics.com,60000,0,Graduate Degree,Professional,N
16139,MRS.,JACQUELINE,ALEXANDER,25-08-1960,M,F,jacqueline.alexandernobethanalytics.com,60000,1,Partial College,Skilled Manual,Y
16140,MR.,SETH,HARRIS,04-04-1960,M,M,seth.harrisnobethanalytics.com,60000,1,Partial College,Skilled Manual,Y
16141,MRS.,SHELBY,RAMIREZ,01-11-1960,M,F,shelby.ramireznobethanalytics.com,60000,1,Partial College,Skilled Manual,Y
16142,MRS.,SOPHIA,KING,11-01-1959,S,F,sophia.kingnobethanalytics.com,60000,4,Bachelors,Professional,Y
16143,MRS.,SARA,EVANS,19-03-1959,M,F,sara.evansnobethanalytics.com,60000,4,Bachelors,Professional,Y
16144,MR.,PATRICK,KELLY,04-12-1959,M,M,patrick.kellynobethanalytics.com,70000,1,Graduate Degree,Professional,Y
16145,MRS.,SYDNEY,ANDERSON,25-10-1959,S,F,sydney.andersonnobethanalytics.com,70000,5,Graduate Degree,Professional,Y
16146,MRS.,JACQUELYN,SAUNDERS,21-02-1959,M,F,jacquelyn.saundersnobethanalytics.com,80000,1,Graduate Degree,Professional,Y
16147,MR.,NATHAN,GRIFFIN,24-11-1958,M,M,nathan.griffinnobethanalytics.com,80000,1,Partial College,Skilled Manual,Y
16148,MRS.,KAREN,WALKER,26-03-1958,M,F,karen.walkernobethanalytics.com,80000,1,Partial College,Skilled Manual,Y
16149,MR.,DALTON,PERRY,01-03-1958,S,M,dalton.perrynobethanalytics.com,60000,3,Bachelors,Professional,Y
16150,MRS.,NICOLE,THOMPSON,13-02-1958,M,F,nicole.thompsonnobethanalytics.com,60000,1,Bachelors,Professional,Y
16151,MRS.,CHLOE,SANCHEZ,03-01-1958,M,F,chloe.sancheznobethanalytics.com,60000,1,Bachelors,Professional,Y
16152,MRS.,KATHERINE,EVANS,16-11-1958,M,F,katherine.evansnobethanalytics.com,70000,5,Graduate Degree,Professional,Y
16153,MR.,ERIC,JAI,11-04-1958,M,M,eric.jainobethanalytics.com,70000,5,Graduate Degree,Professional,Y
16154,MRS.,JENNIFER,SCOTT,06-12-1958,M,F,jennifer.scottnobethanalytics.com,70000,5,Bachelors,Professional,Y
16155,MRS.,JOAN,JENKINS,10-04-1969,M,F,joan.jenkinsnobethanalytics.com,80000,4,Graduate Degree,Management,Y
16156,MR.,JAVIER,HERNANDEZ,11-09-1969,M,M,javier.hernandeznobethanalytics.com,90000,1,Graduate Degree,Management,Y
16157,MRS.,CINDY,RAMAN,27-04-1969,M,F,cindy.ramannobethanalytics.com,90000,1,Graduate Degree,Management,N
16159,MRS.,MINDY,GOLDBERG,21-06-1969,M,F,mindy.goldbergnobethanalytics.com,100000,1,Graduate Degree,Management,Y
16160,MRS.,ERIKA,HERNANDEZ,20-06-1968,M,F,erika.hernandeznobethanalytics.com,60000,2,Bachelors,Professional,Y
16161,MRS.,JODI,DENG,24-08-1968,M,F,jodi.dengnobethanalytics.com,60000,2,Bachelors,Professional,Y
16162,MRS.,MACKENZIE,MORGAN,26-09-1968,S,F,mackenzie.morgannobethanalytics.com,70000,5,Bachelors,Professional,Y
16163,MR.,WILLIE,CHANDE,15-12-1967,S,M,willie.chandenobethanalytics.com,60000,2,Bachelors,Professional,Y
16164,MRS.,AMY,LIANG,02-02-1967,S,F,amy.liangnobethanalytics.com,60000,2,Bachelors,Professional,Y
16165,MRS.,JENNY,LIU,03-02-1967,M,F,jenny.liunobethanalytics.com,70000,5,Bachelors,Professional,Y
16166,MRS.,APRIL,GOEL,10-08-1967,M,F,april.goelnobethanalytics.com,70000,5,Bachelors,Professional,Y
16167,MR.,DEVIN,MOORE,06-01-1967,M,M,devin.moorenobethanalytics.com,70000,5,Bachelors,Professional,Y
16168,MRS.,KATHRYN,ASHE,08-09-1967,M,F,kathryn.ashenobethanalytics.com,70000,5,Bachelors,Professional,Y
16169,MR.,DENNIS,LIN,17-03-1967,S,M,dennis.linnobethanalytics.com,70000,5,Bachelors,Professional,Y
16170,MR.,JUAN,RUBIO,08-09-1966,S,M,juan.rubionobethanalytics.com,80000,5,Graduate Degree,Management,Y
16171,MR.,BRUCE,RUIZ,06-04-1966,M,M,bruce.ruiznobethanalytics.com,80000,5,Graduate Degree,Management,Y
16172,MRS.,JANELLE,PEREZ,11-10-1966,S,F,janelle.pereznobethanalytics.com,80000,5,Bachelors,Professional,Y
16173,MR.,CORY,RANA,06-01-1965,M,M,cory.rananobethanalytics.com,60000,2,Bachelors,Professional,Y
16174,MRS.,MELINDA,HERNANDEZ,24-03-1965,S,F,melinda.hernandeznobethanalytics.com,60000,3,Bachelors,Professional,N
16175,MR.,TONY,SHAN,05-09-1965,S,M,tony.shannobethanalytics.com,60000,3,Bachelors,Professional,N
16176,MS.,MICHELE,TORRES,19-08-1968,S,F,michele.torresnobethanalytics.com,70000,0,Bachelors,Professional,Y
16177,MS.,BETHANY,NATH,10-09-1968,S,F,bethany.nathnobethanalytics.com,70000,0,Bachelors,Professional,N
16178,MR.,ALFREDO,CARLSON,16-11-1968,M,M,alfredo.carlsonnobethanalytics.com,80000,5,Bachelors,Professional,Y
16179,MRS.,JAMIE,ZHAO,22-08-1968,S,F,jamie.zhaonobethanalytics.com,80000,5,Bachelors,Professional,Y
16180,MR.,KYLE,PEREZ,22-08-1965,S,M,kyle.pereznobethanalytics.com,70000,0,Bachelors,Professional,N
16181,MS.,DAISY,RUBIO,23-06-1965,S,F,daisy.rubionobethanalytics.com,70000,0,Bachelors,Professional,N
16182,MR.,LOUIS,SUN,21-04-1964,M,M,louis.sunnobethanalytics.com,60000,3,Bachelors,Professional,Y
16183,MRS.,TANYA,CARLSON,04-11-1964,S,F,tanya.carlsonnobethanalytics.com,60000,3,Bachelors,Professional,Y
16184,MRS.,CHRISTINE,SHE,06-06-1964,M,F,christine.shenobethanalytics.com,60000,4,Bachelors,Professional,Y
16185,MR.,GRANT,RAJI,13-12-1964,S,M,grant.rajinobethanalytics.com,60000,4,Bachelors,Professional,Y
16186,MS.,BETHANY,RAJI,25-07-1974,S,F,bethany.rajinobethanalytics.com,30000,0,Partial College,Clerical,Y
16187,MR.,LOUIS,HU,17-08-1980,S,M,louis.hunobethanalytics.com,20000,0,Partial High School,Manual,N
16188,MS.,TERESA,TORRES,05-04-1980,S,F,teresa.torresnobethanalytics.com,20000,0,Partial High School,Manual,N
16189,MS.,AMANDA,HUGHES,02-04-1979,M,F,amanda.hughesnobethanalytics.com,30000,0,Partial College,Clerical,N
16190,MR.,LANCE,ALVAREZ,08-01-1979,S,M,lance.alvareznobethanalytics.com,30000,0,Partial College,Clerical,N
16191,MS.,MARGARET,ZENG,18-03-1978,S,F,margaret.zengnobethanalytics.com,30000,0,High School,Manual,Y
16192,MS.,MARIE,LOPEZ,04-06-1978,S,F,marie.lopeznobethanalytics.com,30000,0,High School,Manual,N
16193,MR.,VICTOR,RUBIO,20-06-1978,S,M,victor.rubionobethanalytics.com,30000,0,High School,Manual,N
16194,MS.,KATIE,DENG,16-09-1973,S,F,katie.dengnobethanalytics.com,30000,0,High School,Manual,N
16195,MS.,ABBY,PEREZ,12-04-1973,M,F,abby.pereznobethanalytics.com,30000,0,High School,Manual,N
16196,MR.,KURT,RAHEEM,21-10-1973,M,M,kurt.raheemnobethanalytics.com,40000,1,Bachelors,Skilled Manual,Y
16197,MS.,HEIDI,PRASAD,19-08-1972,S,F,heidi.prasadnobethanalytics.com,20000,0,Partial High School,Manual,N
16198,MR.,ARTHUR,NAVARRO,13-10-1972,S,M,arthur.navarronobethanalytics.com,30000,0,High School,Manual,Y
16199,MR.,TERRENCE,XIE,18-08-1972,S,M,terrence.xienobethanalytics.com,40000,2,Partial College,Clerical,Y
16200,MS.,JULIA,EDWARDS,18-04-1971,S,F,julia.edwardsnobethanalytics.com,10000,0,Partial High School,Manual,N
16201,MR.,ROSS,MARTIN,06-09-1971,S,M,ross.martinnobethanalytics.com,20000,0,Partial High School,Manual,Y
16202,MR.,KENNETH,JAI,21-04-1971,S,M,kenneth.jainobethanalytics.com,30000,0,High School,Manual,N
16203,MR.,WARREN,RAJE,04-05-1970,S,M,warren.rajenobethanalytics.com,40000,2,Partial College,Clerical,Y
16204,MR.,TERRENCE,ANAND,13-04-1971,S,M,terrence.anandnobethanalytics.com,40000,2,Partial College,Clerical,Y
16205,MRS.,MELANIE,SANDERS,01-04-1971,S,F,melanie.sandersnobethanalytics.com,40000,2,Partial College,Clerical,Y
16206,MRS.,CINDY,LEWIS,19-05-1971,S,F,cindy.lewisnobethanalytics.com,40000,2,Partial College,Clerical,Y
16207,MR.,JORDAN,SHAN,13-03-1971,S,M,jordan.shannobethanalytics.com,40000,2,Partial College,Clerical,Y
16208,,RUTH,CHANDRA,21-07-1971,S,NA,ruth.chandranobethanalytics.com,40000,2,Partial College,Clerical,Y
16209,MS.,CAROLYN,ALVAREZ,18-03-1970,S,F,carolyn.alvareznobethanalytics.com,50000,0,Graduate Degree,Skilled Manual,Y
16210,MRS.,OLIVIA,COOPER,12-03-1974,S,F,olivia.coopernobethanalytics.com,40000,3,Partial College,Clerical,Y
16211,MR.,JESSE,ROBERTS,23-11-1974,S,M,jesse.robertsnobethanalytics.com,40000,3,Partial College,Clerical,Y
16212,MRS.,JACQUELINE,RIVERA,03-01-1930,M,F,jacqueline.riveranobethanalytics.com,50000,1,Graduate Degree,Skilled Manual,Y
16213,MS.,KAYLEE,TURNER,16-05-1966,S,F,kaylee.turnernobethanalytics.com,60000,0,Graduate Degree,Skilled Manual,Y
16214,MR.,BRETT,FERNANDEZ,03-02-1966,M,M,brett.fernandeznobethanalytics.com,60000,0,Graduate Degree,Skilled Manual,Y
16215,MR.,THOMAS,TURNER,12-05-1966,M,M,thomas.turnernobethanalytics.com,60000,0,Graduate Degree,Skilled Manual,Y
16216,MR.,CHARLES,MITCHELL,27-09-1966,S,M,charles.mitchellnobethanalytics.com,60000,0,Graduate Degree,Skilled Manual,Y
16217,MS.,AMANDA,GONZALES,25-09-1966,S,F,amanda.gonzalesnobethanalytics.com,60000,0,Graduate Degree,Skilled Manual,Y
16218,MRS.,JULIA,SIMMONS,04-10-1953,M,F,julia.simmonsnobethanalytics.com,30000,1,Bachelors,Skilled Manual,Y
16219,MR.,ANGEL,SANDERS,22-11-1953,M,M,angel.sandersnobethanalytics.com,30000,1,Bachelors,Skilled Manual,Y
16220,MRS.,MEGAN,RUSSELL,06-07-1953,M,F,megan.russellnobethanalytics.com,30000,1,Bachelors,Skilled Manual,Y
16221,MR.,DARREN,SAUNDERS,14-05-1953,M,M,darren.saundersnobethanalytics.com,30000,1,Bachelors,Skilled Manual,Y
16222,MR.,BRANDON,ANDERSON,18-12-1953,M,M,brandon.andersonnobethanalytics.com,30000,1,Bachelors,Skilled Manual,Y
16223,MR.,CARLOS,COLLINS,18-05-1953,M,M,carlos.collinsnobethanalytics.com,30000,1,Bachelors,Skilled Manual,Y
16224,MR.,JACOB,MARTINEZ,20-07-1953,M,M,jacob.martineznobethanalytics.com,30000,1,Bachelors,Skilled Manual,Y
16225,MR.,WYATT,NELSON,12-10-1953,M,M,wyatt.nelsonnobethanalytics.com,30000,1,Bachelors,Skilled Manual,Y
16226,MRS.,MARIA,BLUE,23-05-1953,M,F,maria.bluenobethanalytics.com,30000,1,Partial College,Clerical,Y
16227,MR.,ERIC,LOPEZ,18-06-1954,M,M,eric.lopeznobethanalytics.com,30000,1,High School,Clerical,Y
16228,MR.,RAFAEL,ZHU,27-12-1955,M,M,rafael.zhunobethanalytics.com,40000,1,Partial College,Clerical,Y
16229,MR.,WAYNE,CHANDE,20-05-1955,M,M,wayne.chandenobethanalytics.com,40000,1,Partial College,Clerical,Y
16230,MR.,CRAIG,BLANCO,04-05-1955,M,M,craig.blanconobethanalytics.com,40000,1,Partial College,Clerical,Y
16231,MRS.,DANA,MARTIN,09-11-1955,M,F,dana.martinnobethanalytics.com,40000,1,Partial College,Clerical,Y
16232,MR.,CHASE,RICHARDSON,06-10-1955,M,M,chase.richardsonnobethanalytics.com,40000,1,Partial College,Clerical,Y
16233,MRS.,REBECCA,KING,25-03-1955,S,F,rebecca.kingnobethanalytics.com,80000,5,Graduate Degree,Skilled Manual,Y
16234,MR.,WYATT,MARTIN,07-05-1956,M,M,wyatt.martinnobethanalytics.com,40000,1,Partial College,Clerical,Y
16235,MR.,SEBASTIAN,MORRIS,17-02-1956,M,M,sebastian.morrisnobethanalytics.com,40000,1,Partial College,Clerical,Y
16236,MR.,NICHOLAS,MARTINEZ,16-12-1956,M,M,nicholas.martineznobethanalytics.com,40000,1,Partial College,Clerical,Y
16237,MRS.,ERIN,JAMES,12-01-1957,M,F,erin.jamesnobethanalytics.com,40000,1,Partial College,Clerical,Y
16238,MRS.,ANN,ARUN,02-12-1957,M,F,ann.arunnobethanalytics.com,40000,1,Partial College,Clerical,Y
16239,MR.,GABRIEL,NELSON,01-12-1957,M,M,gabriel.nelsonnobethanalytics.com,40000,1,Partial College,Clerical,Y
16240,MRS.,MADELINE,GREEN,15-02-1958,S,F,madeline.greennobethanalytics.com,80000,4,Graduate Degree,Skilled Manual,Y
16241,MRS.,ISABEL,BUTLER,08-10-1958,S,F,isabel.butlernobethanalytics.com,80000,4,Graduate Degree,Skilled Manual,Y
16242,MRS.,MEGAN,GARCIA,24-02-1958,S,F,megan.garcianobethanalytics.com,80000,4,Graduate Degree,Skilled Manual,Y
16243,MRS.,MARIA,JAMES,25-06-1958,S,F,maria.jamesnobethanalytics.com,80000,4,Graduate Degree,Skilled Manual,Y
16244,MR.,GREGORY,KUMAR,19-12-1958,M,M,gregory.kumarnobethanalytics.com,80000,4,Graduate Degree,Skilled Manual,Y
16245,MRS.,ALEXANDRA,GRIFFIN,25-09-1958,S,F,alexandra.griffinnobethanalytics.com,80000,4,Graduate Degree,Skilled Manual,Y
16246,MR.,LUCAS,SIMMONS,26-11-1958,S,M,lucas.simmonsnobethanalytics.com,80000,4,Graduate Degree,Skilled Manual,Y
16247,MRS.,ANNA,BROWN,03-05-1959,S,F,anna.brownnobethanalytics.com,60000,4,Graduate Degree,Skilled Manual,Y
16248,MRS.,ALYSSA,ROSS,28-02-1959,S,F,alyssa.rossnobethanalytics.com,60000,4,Graduate Degree,Skilled Manual,Y
16249,MR.,JESSE,RIVERA,05-12-1959,M,M,jesse.riveranobethanalytics.com,60000,4,Graduate Degree,Skilled Manual,N
16250,MR.,BRENDAN,RAJE,21-05-1968,S,M,brendan.rajenobethanalytics.com,40000,0,Graduate Degree,Clerical,Y
16251,MRS.,MAKAYLA,HOWARD,12-03-1967,S,F,makayla.howardnobethanalytics.com,10000,3,High School,Manual,Y
16252,MR.,DANNY,JIMÉNEZ,22-09-1967,S,M,danny.jiméneznobethanalytics.com,10000,3,Partial High School,Manual,Y
16253,MRS.,BETHANY,LAL,03-09-1967,S,F,bethany.lalnobethanalytics.com,20000,1,Partial College,Manual,N
